,x0_test,x1_test,x2_test,y0_test,y1_test,y2_test
0,-0.613147212175033,-1.125835276592575,-0.16974131862472638,-0.9361366119831067,-1.1468022985529254,1.4001219073809785
1,-0.6062189950883095,-1.1189070595058512,-0.16281310153800294,-0.9802256127841359,-1.0586569374471213,1.5510986725630453
2,-0.5992907780015858,-1.1119788424191277,-0.15588488445127915,-0.9778979357107005,-1.0401116613796093,1.7415405484272974
3,-0.5923625609148623,-1.1050506253324042,-0.14895666736455568,-0.9949755016890144,-1.115981819935609,1.7468763193969072
4,-0.5854343438281387,-1.0981224082456806,-0.14202845027783223,-0.803925882096922,-0.9582464691617496,1.4453057098684083
5,-0.5785061267414152,-1.091194191158957,-0.13510023319110875,-0.9094196040546714,-1.030153392483986,1.412399617948589
6,-0.5715779096546916,-1.0842659740722336,-0.12817201610438497,-0.8423112171824594,-1.0570405400576643,1.2114440012578258
7,-0.5646496925679682,-1.07733775698551,-0.12124379901766152,-0.7871422218423467,-1.0280112580989942,1.2113911316567296
8,-0.5577214754812445,-1.0704095398987865,-0.11431558193093806,-0.9945506462895681,-1.056249456909008,1.2364899611762286
9,-0.5507932583945211,-1.063481322812063,-0.1073873648442146,-0.7055572889982772,-1.1122933855807127,1.3801672172447161
10,-0.5438650413077974,-1.0565531057253392,-0.10045914775749082,-0.7625117392480605,-1.1047988925415835,1.302769229379682
11,-0.536936824221074,-1.049624888638616,-0.09353093067076769,-0.9230794592584803,-1.055697110750267,1.0565290100005067
12,-0.5300086071343504,-1.0426966715518924,-0.0866027135840439,-0.6578109830504222,-1.2258292777093878,1.1074618671573537
13,-0.5230803900476269,-1.0357684544651689,-0.07967449649732043,-0.665285378657235,-1.1349862233893515,0.8959819334734666
14,-0.5161521729609033,-1.028840237378445,-0.07274627941059698,-0.6649082040925199,-1.2003757906431116,0.8363623736003383
15,-0.5092239558741798,-1.0219120202917218,-0.06581806232387352,-0.7713112443769669,-1.1468124574247767,0.8112975921255565
16,-0.5022957387874561,-1.0149838032049983,-0.058889845237149734,-0.9303844370141662,-1.1487738603118334,0.7782059126405182
17,-0.49536752170073256,-1.0080555861182747,-0.05196162815042627,-0.8598298474088938,-1.0513856942753352,0.7138650619230633
18,-0.48843930461400914,-1.0011273690315512,-0.045033411063702816,-0.8469370387633531,-0.9202735798621406,0.5104801339371043
19,-0.4815110875272855,-0.9941991519448276,-0.03810519397697903,-0.8521227636918555,-0.9042629470508028,0.35191705475669605
20,-0.4745828704405622,-0.9872709348581041,-0.031176976890255566,-1.0546027142520642,-0.9068802807437921,0.08135049876229569
21,-0.46765465335383877,-0.9803427177713805,-0.024248759803532107,-0.9074503342621659,-0.8428001714332554,-0.11946984243841516
22,-0.4607264362671151,-0.973414500684657,-0.01732054271680865,-0.9996256750543472,-0.706553299940485,-0.3367600877333393
23,-0.4537982191803915,-0.9664862835979334,-0.010392325630084862,-0.8620154763823052,-0.6834594675508979,-0.22059045667448896
24,-0.44687000209366806,-0.9595580665112099,-0.003464108543361402,-0.8715879544757749,-0.5972541064417548,-0.428633919708806
25,-0.4399417850069444,-0.9526298494244863,0.003464108543362057,-1.0119250809215092,-0.6638531654642819,-0.46481070111163997
26,-0.43301356792022094,-0.9457016323377628,0.010392325630085516,-0.8374547641591346,-0.5059161550216299,-0.7489705535804945
27,-0.42608535083349736,-0.9387734152510392,0.017320542716808975,-0.8736841316717031,-0.5612333035135338,-0.337152270937869
28,-0.4191571337467739,-0.9318451981643158,0.024248759803532437,-0.858371416160032,-0.5472322517151321,-0.19916284049655916
29,-0.41222891666005024,-0.9249169810775921,0.03117697689025622,-0.5914130699096124,-0.5915731677931518,-0.2383748746684677
30,-0.4053006995733268,-0.9179887639908687,0.03810519397697968,-0.964499426475347,-0.4946603304666829,-0.2960176875774756
