,x0_train,x1_train,x2_train,y0_train,y1_train,y2_train
0,-1.7285901631375227,-1.7285901631375227,-1.7285901631375227,0.8293824586829188,0.28846636006462334,0.10295536037180357
1,-1.7216619460507994,-1.7216619460507994,-1.7216619460507994,0.7679601677949657,0.28282385894852924,-0.020880927890785897
2,-1.7147337289640758,-1.7147337289640758,-1.7147337289640758,0.6142786151205627,0.3559503490387127,-0.004600559541191998
3,-1.707805511877352,-1.707805511877352,-1.707805511877352,0.5813992928775216,-0.14247285174342517,-0.14344375595593056
4,-1.7008772947906285,-1.7008772947906285,-1.7008772947906285,0.5285245485174127,0.06792626002481558,-0.2363312986027119
5,-1.693949077703905,-1.693949077703905,-1.693949077703905,0.34174832513902675,-0.12845145485754142,-0.24871367684859808
6,-1.6870208606171817,-1.6870208606171817,-1.6870208606171817,0.2608830992780484,-0.432116434759247,-0.27390058388895905
7,-1.680092643530458,-1.680092643530458,-1.680092643530458,0.12361805808787735,-0.2853468224490145,-0.6398716959702699
8,-1.6731644264437344,-1.6731644264437344,-1.6731644264437344,0.041548114733411905,-0.45384753304897385,-0.47052495672591543
9,-1.6662362093570109,-1.6662362093570109,-1.6662362093570109,-0.11571629817238968,-0.3983743705633514,-0.6667697283509637
10,-1.6593079922702876,-1.6593079922702876,-1.6593079922702876,-0.2013425320215443,-0.6496286850151289,-0.6354848894235854
11,-1.6523797751835636,-1.6523797751835636,-1.6523797751835636,-0.4012363554426198,-0.5906650863913829,-0.7204089845352619
12,-1.6454515580968403,-1.6454515580968403,-1.6454515580968403,-0.427888009603298,-0.6610134976529363,-0.790271058028631
13,-1.6385233410101168,-1.6385233410101168,-1.6385233410101168,-0.37878843522409733,-0.6137642913870252,-0.8272856546650403
14,-1.6315951239233932,-1.6315951239233932,-1.6315951239233932,-0.4534014379134012,-0.686239482041746,-0.8386797352947669
15,-1.6246669068366695,-1.6246669068366695,-1.6246669068366695,-0.3021787520938467,-0.8563966526909363,-0.8442067338056627
16,-1.6177386897499462,-1.6177386897499462,-1.6177386897499462,-0.5019015916414037,-0.7105092186033657,-0.800449292911877
17,-1.6108104726632226,-1.6108104726632226,-1.6108104726632226,-0.5398497535520533,-0.5559834767669046,-1.0064537768838675
18,-1.603882255576499,-1.603882255576499,-1.603882255576499,-0.38601302942052246,-0.7322411168031796,-0.9386405160825948
19,-1.5969540384897754,-1.5969540384897754,-1.5969540384897754,-0.2596548793208988,-0.6210485627359599,-0.8068986926320345
20,-1.5900258214030518,-1.5900258214030518,-1.5900258214030518,-0.4296689219263171,-0.48383977133320843,-0.7985277564697415
21,-1.5830976043163285,-1.5830976043163285,-1.5830976043163285,-0.4457415533294788,-0.6139694247875134,-0.8522253127974041
22,-1.576169387229605,-1.576169387229605,-1.576169387229605,-0.3516695605121273,-0.6532625321735934,-0.87195610366654
23,-1.5692411701428812,-1.5692411701428812,-1.5692411701428812,-0.2982036019601223,-0.415046516303732,-0.8873265089152735
24,-1.5623129530561577,-1.5623129530561577,-1.5623129530561577,-0.3419277158484096,-0.609812240743419,-0.9633605494338882
25,-1.5553847359694344,-1.5553847359694344,-1.5553847359694344,-0.18916306336936328,-0.5188273400140057,-0.9355819086287466
26,-1.5484565188827109,-1.5484565188827109,-1.5484565188827109,-0.4946298750915552,-0.7968349553181959,-0.9967160350427426
27,-1.541528301795987,-1.541528301795987,-1.541528301795987,-0.4154130330961622,-0.4414352454135607,-0.9043259067800862
28,-1.5346000847092636,-1.5346000847092636,-1.5346000847092636,-0.49840289673861166,-0.38845767622329963,-0.8339130471349937
29,-1.52767186762254,-1.52767186762254,-1.52767186762254,-0.5461470767958395,-0.6161936727550461,-0.8498138735440903
30,-1.5207436505358167,-1.5207436505358167,-1.5207436505358167,-0.5862904703781859,-0.513462550359376,-1.1008227729650883
31,-1.513815433449093,-1.513815433449093,-1.513815433449093,-0.48791390978689636,-0.6437730528572078,-0.9268769269897638
32,-1.5068872163623694,-1.5068872163623694,-1.5068872163623694,-0.43892714878224004,-0.644676366500616,-0.8827498226577164
