,x0_train,x1_train,x2_train,y0_train,y1_train,y2_train
0,-1.7285901631375227,-1.7285901631375227,-1.7285901631375227,0.8874879977272547,-0.07071084140679187,0.09835166158327324
1,-1.7216619460507994,-1.7216619460507994,-1.7216619460507994,1.0974183877419514,0.10023020006050223,0.3659438522128148
2,-1.7147337289640758,-1.7147337289640758,-1.7147337289640758,1.0530466776268206,-0.005847398442896015,0.09427518255844311
3,-1.707805511877352,-1.707805511877352,-1.707805511877352,0.9207882074155508,0.00959012137099638,0.21820977244900783
4,-1.7008772947906285,-1.7008772947906285,-1.7008772947906285,1.0889239839456244,0.0036626550013388742,0.4009731704393688
5,-1.693949077703905,-1.693949077703905,-1.693949077703905,1.047049655788696,0.1275289071432747,0.5010646944658521
6,-1.6870208606171817,-1.6870208606171817,-1.6870208606171817,1.2372384633261422,0.15336560859120787,0.3811159888300829
7,-1.680092643530458,-1.680092643530458,-1.680092643530458,1.157959442379533,0.2776448331654427,0.6515331669561151
8,-1.6731644264437344,-1.6731644264437344,-1.6731644264437344,1.2676857679846394,0.3826410697073703,0.696094851030642
9,-1.6662362093570109,-1.6662362093570109,-1.6662362093570109,1.4650313540325839,0.3287803654198123,0.7056150593350929
10,-1.6593079922702876,-1.6593079922702876,-1.6593079922702876,1.137321058209285,0.28024630919645,0.8385107915069514
11,-1.6523797751835636,-1.6523797751835636,-1.6523797751835636,1.2256651599256667,0.32749633950469,0.7232820082899317
12,-1.6454515580968403,-1.6454515580968403,-1.6454515580968403,1.5885362770822247,0.32567842443528955,1.0945072327172232
13,-1.6385233410101168,-1.6385233410101168,-1.6385233410101168,1.4207651877615732,0.4312997555030422,0.9355294925888007
14,-1.6315951239233932,-1.6315951239233932,-1.6315951239233932,1.7462668833593245,0.46368940014780197,1.0596945227090824
15,-1.6246669068366695,-1.6246669068366695,-1.6246669068366695,1.9048221112018116,0.6089002304967555,1.2544884327121248
16,-1.6177386897499462,-1.6177386897499462,-1.6177386897499462,1.946243587066329,0.6354448545610752,1.1267454279649511
17,-1.6108104726632226,-1.6108104726632226,-1.6108104726632226,2.0641759836304114,0.873490755783522,1.3920748578606748
18,-1.603882255576499,-1.603882255576499,-1.603882255576499,2.3380957672794147,0.6681300028556427,1.2582489303097175
19,-1.5969540384897754,-1.5969540384897754,-1.5969540384897754,2.382513202631142,0.8657814971049586,1.2277627430103388
20,-1.5900258214030518,-1.5900258214030518,-1.5900258214030518,2.418474113493928,0.8809191201126425,1.089722187533537
21,-1.5830976043163285,-1.5830976043163285,-1.5830976043163285,2.5722663642690877,0.9458730233175789,1.0979154395518926
22,-1.576169387229605,-1.576169387229605,-1.576169387229605,2.378331815266021,1.1960205887271278,0.9110628221282622
23,-1.5692411701428812,-1.5692411701428812,-1.5692411701428812,2.449196918484533,1.0650952307616388,1.0220272104589307
24,-1.5623129530561577,-1.5623129530561577,-1.5623129530561577,2.3058169229280274,1.0624139295562791,1.0463004438645485
25,-1.5553847359694344,-1.5553847359694344,-1.5553847359694344,2.4303083305536384,1.0946201809184761,1.0905707560310514
26,-1.5484565188827109,-1.5484565188827109,-1.5484565188827109,2.361385684784636,1.1485750056746855,0.855410392772393
27,-1.541528301795987,-1.541528301795987,-1.541528301795987,2.4062443250676377,0.9871692540962365,0.9500881525699694
28,-1.5346000847092636,-1.5346000847092636,-1.5346000847092636,2.3247609300900858,1.023885168368176,0.7847448656610503
29,-1.52767186762254,-1.52767186762254,-1.52767186762254,2.218887708036498,0.734264466461212,0.5874986774827811
30,-1.5207436505358167,-1.5207436505358167,-1.5207436505358167,2.249797571538319,0.9160932091568155,0.8171718553320321
31,-1.513815433449093,-1.513815433449093,-1.513815433449093,2.212844752217844,0.7922930127297033,0.6074063596488843
32,-1.5068872163623694,-1.5068872163623694,-1.5068872163623694,2.304033299713107,0.8132590297907365,0.5828662697234109
33,-1.499958999275646,-1.499958999275646,-1.499958999275646,2.1935037953705434,0.6285054958274601,0.33347786009010805
34,-1.4930307821889226,-1.4930307821889226,-1.4930307821889226,2.32066070695707,0.6140663103990103,0.17031903101273477
35,-1.4861025651021986,-1.4861025651021986,-1.4861025651021986,2.1453306828994214,0.6172541066508476,0.35885471944730174
36,-1.4791743480154753,-1.4791743480154753,-1.4791743480154753,2.178122869644214,0.7945688124740435,-0.04416950495215783
37,-1.4722461309287518,-1.4722461309287518,-1.4722461309287518,2.062830752697537,0.5674321559452193,-0.18587727730516468
38,-1.4653179138420283,-1.4653179138420283,-1.4653179138420283,2.0808412007576087,0.663547537893778,-0.49339128686766254
39,-1.4583896967553047,-1.4583896967553047,-1.4583896967553047,2.231690737323027,0.5245095041998178,-0.7141652524494765
40,-1.4514614796685812,-1.4514614796685812,-1.4514614796685812,2.0712045668405397,0.5603048675134965,-0.968218856959547
41,-1.4445332625818577,-1.4445332625818577,-1.4445332625818577,1.995317702424276,0.6222585205284247,-1.2230960322518272
42,-1.4376050454951341,-1.4376050454951341,-1.4376050454951341,2.2876127014544587,0.4966748282591255,-1.3011096059646108
43,-1.4306768284084106,-1.4306768284084106,-1.4306768284084106,2.1729270139992614,0.40370426008320415,-1.4376098156867247
44,-1.4237486113216868,-1.4237486113216868,-1.4237486113216868,2.2423973462677687,0.48133810889442236,-1.0632384392669418
45,-1.4168203942349635,-1.4168203942349635,-1.4168203942349635,2.367552323394377,0.4977781280186251,-1.1426765726986134
46,-1.40989217714824,-1.40989217714824,-1.40989217714824,2.153220498179614,0.5432276452491209,-0.8263719956449024
47,-1.4029639600615165,-1.4029639600615165,-1.4029639600615165,2.2809244157486166,0.3639117936021867,-0.842010823608853
48,-1.3960357429747927,-1.3960357429747927,-1.3960357429747927,2.4071800343376464,0.3233338858570831,-0.7877791509596218
49,-1.3891075258880694,-1.3891075258880694,-1.3891075258880694,2.2693541432439246,0.38141032911697903,-0.8991470310566372
50,-1.3821793088013459,-1.3821793088013459,-1.3821793088013459,2.372907506108644,0.4859055723885912,-0.6604270776140387
51,-1.3752510917146221,-1.3752510917146221,-1.3752510917146221,2.5705102070095958,0.5703523961356609,-0.5312803602879888
52,-1.3683228746278988,-1.3683228746278988,-1.3683228746278988,2.6303376300815122,0.6171302140598366,-0.1976545541580867
53,-1.361394657541175,-1.361394657541175,-1.361394657541175,2.6332633832336603,0.7713065079547429,-0.37571892153483855
54,-1.3544664404544517,-1.3544664404544517,-1.3544664404544517,2.600206783993025,1.0115076446589655,-0.21673859341825324
