,x0_test,x1_test,x2_test,y0_test,y1_test,y2_test
0,0.592362560914863,-0.5300086071343504,-1.40989217714824,0.5828485121835787,0.19522216325813485,0.16459881043402008
1,0.5992907780015865,-0.5230803900476269,-1.4029639600615165,0.6203155480091844,-0.1578719412027693,0.15686504905443785
2,0.6062189950883099,-0.5161521729609033,-1.3960357429747927,0.4698643527381393,-0.16493172856848926,-0.06200817060833384
3,0.6131472121750337,-0.5092239558741798,-1.3891075258880694,0.6537476054544091,-0.0838212966156833,-0.28127120310755516
4,0.6200754292617572,-0.5022957387874561,-1.3821793088013459,0.35784759315762793,-0.22538175009628686,-0.3757399162954884
5,0.6270036463484806,-0.49536752170073256,-1.3752510917146221,0.4569068968118846,-0.5108364915163731,-0.8271492265375398
6,0.6339318634352044,-0.48843930461400914,-1.3683228746278988,0.28003251111426253,-0.5510623409093418,-1.0214938826239122
7,0.6408600805219279,-0.4815110875272855,-1.361394657541175,0.23800506189917575,-0.860360528260907,-1.1681754574993926
8,0.6477882976086513,-0.4745828704405622,-1.3544664404544517,0.355260803493562,-0.8868326121400361,-1.711311524629871
9,0.6547165146953747,-0.46765465335383877,-1.347538223367728,0.4042129363262874,-1.1432686067196423,-1.535709010006637
10,0.6616447317820986,-0.4607264362671151,-1.3406100062810045,0.30258882322642766,-1.1138920281885107,-1.4118842986003994
11,0.668572948868822,-0.4537982191803915,-1.333681789194281,0.11600232735904492,-1.4517656789119564,-1.3236549940820739
12,0.6755011659555454,-0.44687000209366806,-1.3267535721075576,0.4453116327544236,-1.4354730787994787,-1.2049030251092943
13,0.682429383042269,-0.4399417850069444,-1.319825355020834,0.44972184227365863,-1.609784833041286,-1.031781607025308
14,0.6893576001289927,-0.43301356792022094,-1.3128971379341103,0.6115167228013371,-1.85025051100031,-0.9749875547151856
15,0.6962858172157161,-0.42608535083349736,-1.3059689208473868,0.678321621511617,-1.8142071502697141,-0.6397887828374189
16,0.7032140343024397,-0.4191571337467739,-1.2990407037606633,0.7041308063496647,-1.487683811376678,-0.7392584829821769
17,0.7101422513891631,-0.41222891666005024,-1.29211248667394,0.6698338316885832,-1.6250662796154274,-0.4638906779674415
18,0.7170704684758868,-0.4053006995733268,-1.2851842695872162,0.8578741641110708,-1.6160427240135258,-0.375105909506701
19,0.7239986855626104,-0.3983724824866032,-1.2782560525004927,0.8191203483974834,-1.542918694667759,-0.4034096557448777
20,0.7309269026493338,-0.3914442653998797,-1.2713278354137691,0.7060481424228209,-1.5050516034383041,-0.24365827499082873
21,0.7378551197360576,-0.3845160483131561,-1.2643996183270458,0.7534160750383125,-1.673846786748089,-0.20560742253037584
22,0.7447833368227811,-0.37758783122643264,-1.257471401240322,0.5389458235183997,-1.654776911952664,0.15728919458703927
23,0.7517115539095045,-0.370659614139709,-1.2505431841535986,0.4189694032782009,-1.6168381588456566,0.36952380579973837
24,0.7586397709962279,-0.3637313970529855,-1.243614967066875,0.4769312360255754,-1.6010489300292963,0.658175178391352
25,0.7655679880829518,-0.35680317996626193,-1.2366867499801515,0.2422354582731462,-1.5793090883697323,0.7584236377629276
26,0.7724962051696749,-0.3498749628795383,-1.2297585328934277,0.16489887138883438,-1.486328777098047,1.3727899381285804
27,0.7794244222563983,-0.3429467457928148,-1.2228303158067044,0.019957760967604377,-1.4458016777674791,1.0595935912798438
28,0.7863526393431218,-0.3360185287060912,-1.215902098719981,-0.009638031274923034,-1.6020958697427992,1.2494603660545311
29,0.7932808564298452,-0.32909031161936775,-1.2089738816332571,-0.12274585833852412,-1.4253397085746682,1.27936847871878
30,0.800209073516569,-0.3221620945326441,-1.2020456645465336,-0.23925604158524566,-1.4519696663747323,1.0630921572049825
31,0.8071372906032925,-0.3152338774459207,-1.19511744745981,-0.4541651076626125,-1.447351226616564,0.8166103248637951
32,0.814065507690016,-0.30830566035919704,-1.1881892303730868,-0.6185481715688536,-1.354836033134204,0.9489891336468099
33,0.8209937247767397,-0.30137744327247357,-1.1812610132863632,-0.8207421197335545,-1.5528542935659302,0.7508914255600435
34,0.8279219418634632,-0.29444922618575,-1.1743327961996397,-1.063699743292347,-1.5869475992471056,0.9188111372280465
35,0.8348501589501867,-0.28752100909902667,-1.167404579112916,-1.3942521640908874,-1.5703980620068267,0.8470322395322825
36,0.8417783760369101,-0.280592792012303,-1.1604763620261924,-1.88490620959607,-1.601480921666699,0.6716425678572789
