,x0_test,x1_test,x2_test,y0_test,y1_test,y2_test
26,-0.7655679880829508,1.042696671551893,-1.1535481449394691,-0.5502823254833457,-0.8390445442476769,-1.1163178330017103
27,-0.7586397709962271,1.0496248886386166,-1.1466199278527454,-0.4630733759645828,-1.1404442667132453,-1.3593783893164058
28,-0.7517115539095037,1.0565531057253403,-1.1396917107660218,-0.49273870640769873,-0.9353553561372534,-1.2564783265515778
29,-0.7447833368227801,1.0634813228120639,-1.1327634936792983,-0.5610995184759358,-0.5901359086809895,-1.2182618803551843
30,-0.7378551197360566,1.0704095398987872,-1.125835276592575,-0.4991373355654486,-0.5913877746122789,-1.2313878325175975
31,-0.730926902649333,1.0773377569855107,-1.1189070595058512,-0.6153798793159122,-0.7323679291430604,-1.465739446821598
32,-0.7239986855626095,1.0842659740722345,-1.1119788424191277,-0.5647200719305403,-0.5911742505835436,-1.3139764122061457
33,-0.7170704684758858,1.091194191158958,-1.1050506253324042,-0.49113817280741584,-0.5610675261671381,-1.1470026391146086
34,-0.7101422513891624,1.0981224082456813,-1.0981224082456806,-0.652990505348952,-0.8411295569494224,-1.1254517507741952
35,-0.7032140343024388,1.1050506253324048,-1.091194191158957,-0.7907209053393038,-0.6784884786710588,-1.041482825040918
36,-0.6962858172157154,1.1119788424191286,-1.0842659740722336,-0.7643903613121493,-0.5456181263161515,-1.0511272383099215
37,-0.6893576001289917,1.1189070595058521,-1.07733775698551,-0.5699723347875607,-0.6104238081025299,-1.0382179064928518
38,-0.6824293830422683,1.1258352765925757,-1.0704095398987865,-0.6363689843542942,-0.5870921267124141,-1.1093734854025494
39,-0.6755011659555447,1.1327634936792994,-1.063481322812063,-0.651568084285922,-0.767002407469454,-1.007124702540011
40,-0.6685729488688213,1.1396917107660227,-1.0565531057253392,-0.5451350559578628,-0.8945507587539517,-0.9003429415626822
41,-0.6616447317820977,1.1466199278527462,-1.049624888638616,-0.5316308235801905,-0.8448083868590782,-1.058846477516791
42,-0.6547165146953743,1.1535481449394693,-1.0426966715518924,-0.6584780425108561,-0.958695240712008,-0.8640081441785303
43,-0.6477882976086506,1.1604763620261929,-1.0357684544651689,-0.5342608315381818,-1.2354341313743264,-0.9984056950528906
44,-0.6408600805219272,1.1674045791129166,-1.028840237378445,-0.6023665928630433,-1.1851404993996213,-0.8657408765346504
45,-0.6339318634352036,1.1743327961996401,-1.0219120202917218,-0.6206014800054552,-0.964534774991782,-0.8159923980291942
46,-0.6270036463484802,1.1812610132863635,-1.0149838032049983,-0.3981326643335732,-1.0787055265638072,-0.6387435375896484
47,-0.6200754292617565,1.188189230373087,-1.0080555861182747,-0.48789796039826894,-1.3094915048822369,-0.6376977471161613
48,-0.613147212175033,1.1951174474598107,-1.0011273690315512,-0.43765688025379534,-0.9883597323455589,-0.45190129282951746
49,-0.6062189950883095,1.2020456645465343,-0.9941991519448276,-0.14523951205249822,-1.1821976802646308,-0.3729885508519764
