,x0_test,x1_test,x2_test,y0_test,y1_test,y2_test
0,1.1812610132863635,0.7517115539095045,-0.05196162815042627,-1.5871208826106105,-1.3679095289611405,1.247405815983104
1,1.188189230373087,0.7586397709962279,-0.045033411063702816,-1.5919703300066124,-1.496941282389248,0.9009225200588409
2,1.1951174474598107,0.7655679880829518,-0.03810519397697903,-1.6481903004275376,-1.6045351841714417,1.1765392100902392
3,1.2020456645465343,0.7724962051696749,-0.031176976890255566,-1.6790605554259368,-1.4249604693511573,1.0975687201251296
4,1.2089738816332578,0.7794244222563983,-0.024248759803532107,-1.6792419130854364,-1.6341659113607516,1.277058298070152
5,1.2159020987199816,0.7863526393431218,-0.01732054271680865,-1.7310484402919737,-1.3776463628327233,0.8459527671336159
6,1.2228303158067049,0.7932808564298452,-0.010392325630084862,-1.6336051332940027,-1.5303638579847234,1.018921765278003
7,1.2297585328934284,0.800209073516569,-0.003464108543361402,-1.6420917027676643,-1.3015894964949728,0.7403178952325219
8,1.236686749980152,0.8071372906032925,0.003464108543362057,-1.6883148622991413,-1.1803407695748331,0.9510707612906151
9,1.2436149670668752,0.814065507690016,0.010392325630085516,-1.4580270109157498,-1.2721500955970473,0.970791471078011
10,1.2505431841535988,0.8209937247767397,0.017320542716808975,-1.4463456013062497,-1.3566185390044072,0.7696474573073666
11,1.257471401240323,0.8279219418634632,0.024248759803532437,-1.7827459085264483,-1.1636613022282902,0.9582258119454976
12,1.2643996183270463,0.8348501589501867,0.03117697689025622,-1.535354492933714,-1.226587566740841,0.569744265146083
13,1.2713278354137698,0.8417783760369101,0.03810519397697968,-1.535299122795061,-1.3410742412037364,0.9651777038259585
14,1.2782560525004933,0.848706593123634,0.04503341106370314,-1.357713122580366,-0.9609277915166937,0.8524409776905539
15,1.2851842695872167,0.8556348102103574,0.0519616281504266,-1.4129634498835453,-1.2051504007196174,0.9887449001698516
16,1.2921124866739402,0.8625630272970808,0.058889845237150386,-1.4922515524482765,-1.0940413948506489,0.9683705298687816
17,1.2990407037606637,0.8694912443838043,0.06581806232387384,-1.505802314779423,-1.0977123131100068,1.0219605275765358
18,1.3059689208473872,0.8764194614705281,0.0727462794105973,-1.3761786646983794,-1.1560186265734615,1.1744016495074225
19,1.3128971379341112,0.8833476785572515,0.07967449649732077,-1.4854624970204464,-0.837736473254989,1.2512499910916581
20,1.3198253550208348,0.890275895643975,0.08660271358404455,-1.5140997377258782,-0.9651550908476627,1.1733873221953033
21,1.326753572107558,0.8972041127306984,0.09353093067076801,-1.6030757925389694,-0.783648493606969,1.023144512252771
22,1.3336817891942816,0.9041323298174222,0.10045914775749147,-1.4552419370101448,-0.8867692425059057,0.989363797394448
23,1.3406100062810051,0.9110605469041457,0.10738736484421525,-1.7830904449709581,-0.9373268414160734,0.9913853219029133
24,1.3475382233677287,0.9179887639908691,0.11431558193093871,-1.661207243255867,-0.9877175974856252,0.7909951566411588
25,1.354466440454452,0.9249169810775929,0.12124379901766218,-1.6548615389273438,-1.112403017224466,0.8597070971476639
26,1.3613946575411762,0.9318451981643164,0.12817201610438564,-1.6004900236537452,-1.057115437583238,0.830687339831203
27,1.3683228746278995,0.9387734152510399,0.13510023319110942,-1.7971972345270122,-1.0258141556521025,0.926884765837228
28,1.375251091714623,0.9457016323377633,0.14202845027783287,-1.5567311020080012,-1.2229916238494676,0.9458860391090049
29,1.3821793088013465,0.9526298494244871,0.14895666736455634,-1.955521675344115,-1.1401358936755974,0.8680275890479529
30,1.38910752588807,0.9595580665112106,0.1558848844512798,-1.668395299547991,-1.1247849494027518,1.1766260934113506
31,1.3960357429747934,0.966486283597934,0.16281310153800357,-1.8650677380935552,-1.2008312413288214,0.968431826137464
32,1.402963960061517,0.9734145006846575,0.16974131862472705,-1.4101066547418244,-1.2374615799587434,0.6921853645702634
33,1.4098921771482404,0.9803427177713813,0.1766695357114505,-1.7265877089901078,-1.365981895514419,0.8823124986943928
34,1.4168203942349644,0.9872709348581047,0.18359775279817397,-1.533546621351652,-1.2272639559004912,0.9187699177956153
35,1.423748611321688,0.9941991519448282,0.19052596988489776,-1.6240550906231952,-1.3735569838992596,0.8578266285985056
36,1.4306768284084115,1.0011273690315516,0.1974541869716212,-1.3951543162727829,-1.4136305837056051,0.8524992876452152
37,1.4376050454951348,1.0080555861182754,0.20438240405834468,-1.6642998863649048,-1.1544023266727153,0.8419861660771449
38,1.4445332625818583,1.014983803204999,0.21131062114506846,-1.423960215182571,-1.2401631088028324,0.710213258712852
39,1.4514614796685819,1.0219120202917225,0.2182388382317919,-1.5551358732134375,-0.9152788394448369,0.5409102552644205
40,1.4583896967553052,1.0288402373784462,0.22516705531851539,-1.7119656194888342,-0.8315949578214691,0.4106901570296381
41,1.4653179138420294,1.0357684544651695,0.23209527240523883,-1.4058603728228836,-0.9594023452422177,0.04182841998057518
42,1.472246130928753,1.042696671551893,0.23902348949196262,-1.5363152202602772,-1.0117065454180298,0.23335593835113194
43,1.4791743480154762,1.0496248886386166,0.2459517065786861,-1.9427650054406425,-0.6311745345757304,-0.17481084680024367
44,1.4861025651021997,1.0565531057253403,0.2528799236654095,-1.7070153866278175,-0.857529479857597,-0.41981174648483305
45,1.4930307821889233,1.0634813228120639,0.259808140752133,-1.8919633224614354,-0.5638698698234048,-0.7117132901915314
46,1.4999589992756466,1.0704095398987872,0.2667363578388568,-1.4254557308901936,-0.6521948199814396,-1.1852283582868224
47,1.50688721636237,1.0773377569855107,0.2736645749255802,-1.5823503795503917,-0.49561776879507496,-1.3726266355752559
48,1.5138154334490936,1.0842659740722345,0.2805927920123037,-1.4888225099379404,-0.4508260594074655,-1.7078183190744936
49,1.5207436505358176,1.091194191158958,0.28752100909902717,-1.5279949976154783,-0.265429429044369,-1.7591324914394477
