,x0_train,x1_train,x2_train,y0_train,y1_train,y2_train
0,-1.7285901631375227,-1.7285901631375227,-1.7285901631375227,0.6612547051873047,0.554966514514868,0.47111230084160477
1,-1.7216619460507994,-1.7216619460507994,-1.7216619460507994,0.6393796690502258,0.5396245809346866,0.5252297575711125
2,-1.7147337289640758,-1.7147337289640758,-1.7147337289640758,0.4453271654427105,0.6019293667500508,0.42162934994132956
3,-1.707805511877352,-1.707805511877352,-1.707805511877352,0.38249780235063535,0.4725147234875051,0.3834083441001388
4,-1.7008772947906285,-1.7008772947906285,-1.7008772947906285,0.39665612067114575,0.28310805792760446,0.3935293593201742
5,-1.693949077703905,-1.693949077703905,-1.693949077703905,0.15593731234437183,0.21466302427301298,0.23536612922427136
6,-1.6870208606171817,-1.6870208606171817,-1.6870208606171817,-0.04815010115233934,-0.04928591761164835,0.1685888685683788
7,-1.680092643530458,-1.680092643530458,-1.680092643530458,-0.30134792538018473,-0.056399154825758996,-0.04533779331483982
8,-1.6731644264437344,-1.6731644264437344,-1.6731644264437344,-0.4935822298215451,-0.4315710374490001,-0.5325711881699264
9,-1.6662362093570109,-1.6662362093570109,-1.6662362093570109,-0.5655011952587308,-0.6079358450563025,-0.586816444240086
10,-1.6593079922702876,-1.6593079922702876,-1.6593079922702876,-0.6690637993559622,-1.0114842171446792,-0.6989130558334455
11,-1.6523797751835636,-1.6523797751835636,-1.6523797751835636,-0.9243780171299137,-1.2325266583312695,-0.6676912784173847
12,-1.6454515580968403,-1.6454515580968403,-1.6454515580968403,-1.0172711503206764,-1.3750246026754038,-1.095195213140991
13,-1.6385233410101168,-1.6385233410101168,-1.6385233410101168,-1.0631631047582153,-1.0940518420225762,-0.9811389553927068
14,-1.6315951239233932,-1.6315951239233932,-1.6315951239233932,-0.9653808711274868,-1.1985354630704625,-1.0591386061653654
15,-1.6246669068366695,-1.6246669068366695,-1.6246669068366695,-0.9847203089969756,-1.0762121706336678,-1.055681898398866
16,-1.6177386897499462,-1.6177386897499462,-1.6177386897499462,-0.6085979178373839,-0.9934240968299866,-0.8495315980812512
17,-1.6108104726632226,-1.6108104726632226,-1.6108104726632226,-0.7804552518484149,-0.8159168231873247,-0.7903766087256876
18,-1.603882255576499,-1.603882255576499,-1.603882255576499,-0.8705220944465704,-0.7695980707223291,-0.9433950180196125
19,-1.5969540384897754,-1.5969540384897754,-1.5969540384897754,-0.6531169724277872,-0.8014647617188362,-0.7084386499007542
20,-1.5900258214030518,-1.5900258214030518,-1.5900258214030518,-0.7599312086255645,-0.7638245575342746,-0.8219656475154873
