,x0_train,x1_train,x2_train,y0_train,y1_train,y2_train
0,-1.7285901631375227,-1.7285901631375227,-1.7285901631375227,-0.555669625435049,-0.2012117514931024,0.16657449598609708
1,-1.7216619460507994,-1.7216619460507994,-1.7216619460507994,-0.30839649998053686,0.013037797094380167,-0.03756959669952039
2,-1.7147337289640758,-1.7147337289640758,-1.7147337289640758,-0.6439848094292997,0.10807616091948906,0.12680347874393733
3,-1.707805511877352,-1.707805511877352,-1.707805511877352,-0.511307001888719,-0.013180665874055229,0.015904224158434975
4,-1.7008772947906285,-1.7008772947906285,-1.7008772947906285,-0.47323659127134876,0.051527183554123036,-0.04887971001763241
5,-1.693949077703905,-1.693949077703905,-1.693949077703905,-0.3683639951096864,0.16509501215681952,0.1858304168017012
6,-1.6870208606171817,-1.6870208606171817,-1.6870208606171817,-0.1507970372280904,0.21499895468539576,0.19162248859625833
7,-1.680092643530458,-1.680092643530458,-1.680092643530458,-0.23145152027820126,-0.07229440176845739,0.21176110172912227
8,-1.6731644264437344,-1.6731644264437344,-1.6731644264437344,-0.25600721824851713,0.27803252220259445,0.5104684185682932
9,-1.6662362093570109,-1.6662362093570109,-1.6662362093570109,0.011069747633134869,0.4168361888908617,0.6058861811893786
10,-1.6593079922702876,-1.6593079922702876,-1.6593079922702876,-0.116199909521287,0.2972274951856925,0.8662701934055597
11,-1.6523797751835636,-1.6523797751835636,-1.6523797751835636,0.011719279233513048,0.401711900403908,0.9493105898344396
12,-1.6454515580968403,-1.6454515580968403,-1.6454515580968403,0.39775436366349703,0.4913748206534252,1.0067624934139692
13,-1.6385233410101168,-1.6385233410101168,-1.6385233410101168,0.40163155109474125,0.7115505810284903,1.113293367358532
14,-1.6315951239233932,-1.6315951239233932,-1.6315951239233932,0.24265103174090275,0.5777158716608978,1.0256411430776582
15,-1.6246669068366695,-1.6246669068366695,-1.6246669068366695,0.4000245556569103,0.7286518336767345,1.2159515995507355
16,-1.6177386897499462,-1.6177386897499462,-1.6177386897499462,0.5632017758129413,0.8036484763533617,1.0556032954885752
17,-1.6108104726632226,-1.6108104726632226,-1.6108104726632226,0.7140733449925447,0.8650657744446635,0.9531248834147433
18,-1.603882255576499,-1.603882255576499,-1.603882255576499,0.6545490321849793,1.0605869475499468,0.7939769655202793
19,-1.5969540384897754,-1.5969540384897754,-1.5969540384897754,0.8688882727467927,0.9547070148664742,0.8031009055678251
20,-1.5900258214030518,-1.5900258214030518,-1.5900258214030518,0.8930984574039357,0.9977906022987277,0.6036980295744533
21,-1.5830976043163285,-1.5830976043163285,-1.5830976043163285,0.8051539830837765,1.107013293765324,0.8616262398195685
22,-1.576169387229605,-1.576169387229605,-1.576169387229605,0.7704280495963343,1.1055920261905867,0.878537814839588
23,-1.5692411701428812,-1.5692411701428812,-1.5692411701428812,0.6988644261734608,1.0964415430663335,0.9922943365865815
24,-1.5623129530561577,-1.5623129530561577,-1.5623129530561577,0.7458732848227231,1.0088052041237514,1.334575097143284
25,-1.5553847359694344,-1.5553847359694344,-1.5553847359694344,0.8677892186636389,1.172722344070736,1.4889978730657933
26,-1.5484565188827109,-1.5484565188827109,-1.5484565188827109,0.782765777352574,1.3078768637909295,1.4960790471603655
27,-1.541528301795987,-1.541528301795987,-1.541528301795987,1.01840577155761,1.4848481769940947,1.45037510828172
28,-1.5346000847092636,-1.5346000847092636,-1.5346000847092636,0.9281698295346416,1.39844239265988,1.307762696305351
29,-1.52767186762254,-1.52767186762254,-1.52767186762254,0.8725757989577407,1.2496327870753894,1.5217529152251807
30,-1.5207436505358167,-1.5207436505358167,-1.5207436505358167,0.8832888608189914,1.3715478374776775,1.3229961652686504
31,-1.513815433449093,-1.513815433449093,-1.513815433449093,1.054233534235388,1.260409639506517,1.3317183059576807
32,-1.5068872163623694,-1.5068872163623694,-1.5068872163623694,0.8924066720768468,1.4802259137355636,1.3419976383869088
33,-1.499958999275646,-1.499958999275646,-1.499958999275646,0.7722593638968772,1.3454167466155376,1.5631787675286433
34,-1.4930307821889226,-1.4930307821889226,-1.4930307821889226,0.9682145833964954,1.2897085471660252,1.4059783572303428
35,-1.4861025651021986,-1.4861025651021986,-1.4861025651021986,0.9185445465961539,1.4074182653953542,1.3776586837317908
36,-1.4791743480154753,-1.4791743480154753,-1.4791743480154753,0.9949216188755026,1.5878268414676866,1.4420005481549518
37,-1.4722461309287518,-1.4722461309287518,-1.4722461309287518,0.8522013873110341,1.3545955969461194,1.4295900138298756
38,-1.4653179138420283,-1.4653179138420283,-1.4653179138420283,0.8765518990523328,1.505672761798277,1.2951556311477803
39,-1.4583896967553047,-1.4583896967553047,-1.4583896967553047,0.8683024558137977,1.4284901625655493,1.3998010070166766
40,-1.4514614796685812,-1.4514614796685812,-1.4514614796685812,0.9131502466544803,1.0687550776758439,1.3134625501943262
41,-1.4445332625818577,-1.4445332625818577,-1.4445332625818577,0.8645052034346998,1.2348807083127842,1.2718447139618037
42,-1.4376050454951341,-1.4376050454951341,-1.4376050454951341,0.8561484390819653,1.4440804682902777,1.3794119461361811
43,-1.4306768284084106,-1.4306768284084106,-1.4306768284084106,0.8498609526039678,1.3380949293774622,1.2106381774421109
44,-1.4237486113216868,-1.4237486113216868,-1.4237486113216868,0.9266784642911107,1.1115703634705159,1.1726046339996576
45,-1.4168203942349635,-1.4168203942349635,-1.4168203942349635,0.8670927781273065,1.247799356091511,1.3329148364216805
46,-1.40989217714824,-1.40989217714824,-1.40989217714824,0.5804405316290634,1.120705525642241,1.159577855240751
47,-1.4029639600615165,-1.4029639600615165,-1.4029639600615165,1.0453040218306833,1.279380459044105,1.1625067308001455
48,-1.3960357429747927,-1.3960357429747927,-1.3960357429747927,0.7393806801487169,1.290654415253366,1.2361477335226523
49,-1.3891075258880694,-1.3891075258880694,-1.3891075258880694,0.7620347339073962,1.0786866341714354,0.9353244775137137
50,-1.3821793088013459,-1.3821793088013459,-1.3821793088013459,0.8340495181755104,1.1889697516833426,1.1508615763788177
51,-1.3752510917146221,-1.3752510917146221,-1.3752510917146221,0.6769203417439507,1.060260317509944,0.7875293179736111
52,-1.3683228746278988,-1.3683228746278988,-1.3683228746278988,0.6725041616308317,0.9402791171278478,0.673408626575968
53,-1.361394657541175,-1.361394657541175,-1.361394657541175,0.7088370637814257,0.7987827932022287,0.8452879151960694
54,-1.3544664404544517,-1.3544664404544517,-1.3544664404544517,0.5744871768868354,0.774580572904622,0.5440918752557573
