,x0_train,x1_train,x2_train,y0_train,y1_train,y2_train
0,-1.7285901631375227,-1.7285901631375227,-1.7285901631375227,-0.5254502057138877,-0.06443322827810931,-0.382261090723367
1,-1.7216619460507994,-1.7216619460507994,-1.7216619460507994,-0.44676562950851695,-0.5091835057353762,-0.41162408569406994
2,-1.7147337289640758,-1.7147337289640758,-1.7147337289640758,-0.6526472860510594,-0.08516679528202321,-0.4342250203077678
3,-1.707805511877352,-1.707805511877352,-1.707805511877352,-0.6183264145639994,-0.0889968265667447,-0.5644404340810495
4,-1.7008772947906285,-1.7008772947906285,-1.7008772947906285,-0.43599638241505845,-0.31071724496881137,-0.5798571757409946
5,-1.693949077703905,-1.693949077703905,-1.693949077703905,-0.6082124560141515,-0.24603246924770097,-0.8044602579917531
6,-1.6870208606171817,-1.6870208606171817,-1.6870208606171817,-0.7445892088222326,-0.304218705752246,-0.5265865695455212
7,-1.680092643530458,-1.680092643530458,-1.680092643530458,-0.6758772911457057,-0.5077652256916456,-0.670271632782306
8,-1.6731644264437344,-1.6731644264437344,-1.6731644264437344,-0.8835158242257938,-0.5249374261762697,-0.7366938031888159
9,-1.6662362093570109,-1.6662362093570109,-1.6662362093570109,-0.941163079921626,-0.6085386419584626,-0.7194773289704242
10,-1.6593079922702876,-1.6593079922702876,-1.6593079922702876,-1.0665220595258194,-0.6538574871209986,-0.7100251941531968
11,-1.6523797751835636,-1.6523797751835636,-1.6523797751835636,-1.194426122177378,-0.6318376550150702,-0.9558134703621419
12,-1.6454515580968403,-1.6454515580968403,-1.6454515580968403,-1.2332016179018759,-0.7558979537743681,-1.1099021943964311
13,-1.6385233410101168,-1.6385233410101168,-1.6385233410101168,-1.2200660805165895,-0.9661253442282413,-1.0031764384712794
14,-1.6315951239233932,-1.6315951239233932,-1.6315951239233932,-1.3428213604232542,-0.8593318195271048,-1.2031288605347903
15,-1.6246669068366695,-1.6246669068366695,-1.6246669068366695,-1.5919483634227358,-1.064876969112848,-1.082843741657689
16,-1.6177386897499462,-1.6177386897499462,-1.6177386897499462,-2.0074412384470586,-1.1465572695683888,-1.2409720664478208
17,-1.6108104726632226,-1.6108104726632226,-1.6108104726632226,-1.7182918218781864,-1.1543278291187682,-1.4800893747817756
18,-1.603882255576499,-1.603882255576499,-1.603882255576499,-1.786187514933381,-1.060710421631804,-1.485617651613651
19,-1.5969540384897754,-1.5969540384897754,-1.5969540384897754,-1.6560339336266692,-1.2945772200113355,-1.6330946354791758
20,-1.5900258214030518,-1.5900258214030518,-1.5900258214030518,-1.8191154068446331,-1.1935553680203288,-1.7196453001404222
21,-1.5830976043163285,-1.5830976043163285,-1.5830976043163285,-1.6781526200682297,-1.2127002243245397,-1.7167606985847568
22,-1.576169387229605,-1.576169387229605,-1.576169387229605,-1.5893609661499548,-1.3129846385763215,-1.5303161757515036
23,-1.5692411701428812,-1.5692411701428812,-1.5692411701428812,-1.5977282803675028,-1.2934148328893527,-1.5725712634280153
24,-1.5623129530561577,-1.5623129530561577,-1.5623129530561577,-1.6597519449464964,-1.3008598054780536,-1.6241848311736535
25,-1.5553847359694344,-1.5553847359694344,-1.5553847359694344,-1.6272064844215068,-1.3154147961741103,-1.5806909240077056
26,-1.5484565188827109,-1.5484565188827109,-1.5484565188827109,-1.6814833209028754,-1.239120843755736,-1.6154065239375386
27,-1.541528301795987,-1.541528301795987,-1.541528301795987,-1.5579174787227565,-1.2391580250194376,-1.6506939981650273
28,-1.5346000847092636,-1.5346000847092636,-1.5346000847092636,-1.6229628341932327,-1.498665603634509,-1.7084136681301407
29,-1.52767186762254,-1.52767186762254,-1.52767186762254,-1.8010504325633352,-1.3993913760603092,-1.5969342764202252
30,-1.5207436505358167,-1.5207436505358167,-1.5207436505358167,-1.673301642273016,-1.2572811265742043,-1.5176603054040942
31,-1.513815433449093,-1.513815433449093,-1.513815433449093,-1.512213781716989,-1.20660716311758,-1.6992256921900373
32,-1.5068872163623694,-1.5068872163623694,-1.5068872163623694,-1.8714591598181827,-1.3082803676383048,-1.6517440870956615
33,-1.499958999275646,-1.499958999275646,-1.499958999275646,-1.4907792160110245,-1.2780904993848246,-1.6559290688109554
34,-1.4930307821889226,-1.4930307821889226,-1.4930307821889226,-1.7843041802505542,-1.3123157473879652,-1.5972519975404202
35,-1.4861025651021986,-1.4861025651021986,-1.4861025651021986,-1.6170664568248294,-1.1966507094313101,-1.5839465410478473
36,-1.4791743480154753,-1.4791743480154753,-1.4791743480154753,-1.634321558836087,-1.2336582024776037,-1.502458447978939
37,-1.4722461309287518,-1.4722461309287518,-1.4722461309287518,-1.5934951950756204,-1.1859324707123982,-1.513413607126651
38,-1.4653179138420283,-1.4653179138420283,-1.4653179138420283,-1.388362044993728,-1.229663760887689,-1.4247554290807507
39,-1.4583896967553047,-1.4583896967553047,-1.4583896967553047,-1.489173110351926,-1.014315440027738,-1.2388396636290468
40,-1.4514614796685812,-1.4514614796685812,-1.4514614796685812,-1.3425271323370611,-0.9445127097590716,-1.3590295245660702
41,-1.4445332625818577,-1.4445332625818577,-1.4445332625818577,-1.3703136021403803,-0.7956063450188693,-1.4117778002043717
42,-1.4376050454951341,-1.4376050454951341,-1.4376050454951341,-1.2928964393202964,-0.6792458413031444,-1.092405734668657
43,-1.4306768284084106,-1.4306768284084106,-1.4306768284084106,-1.4300552912059077,-0.7315344779956681,-1.1300274514658832
44,-1.4237486113216868,-1.4237486113216868,-1.4237486113216868,-1.0663178933231194,-0.6165225120333198,-0.9976554578919583
45,-1.4168203942349635,-1.4168203942349635,-1.4168203942349635,-1.0588407971720881,-0.43830417576637437,-1.02675574249016
46,-1.40989217714824,-1.40989217714824,-1.40989217714824,-1.1796460025285471,-0.5325046241310388,-0.9770197331980837
47,-1.4029639600615165,-1.4029639600615165,-1.4029639600615165,-1.034556763723034,-0.3270434990387514,-0.9004061944361234
48,-1.3960357429747927,-1.3960357429747927,-1.3960357429747927,-1.1342824578041624,-0.4437869374995358,-0.954875791853526
49,-1.3891075258880694,-1.3891075258880694,-1.3891075258880694,-0.9868879080460957,-0.14571943469094795,-0.9485825079865136
50,-1.3821793088013459,-1.3821793088013459,-1.3821793088013459,-1.1988341721133267,0.01989572267277636,-0.8268206338952516
51,-1.3752510917146221,-1.3752510917146221,-1.3752510917146221,-0.9724639634220053,0.1260990133284375,-0.547679238964069
52,-1.3683228746278988,-1.3683228746278988,-1.3683228746278988,-1.0624070307011781,0.3065947599557712,-0.48514268753103307
53,-1.361394657541175,-1.361394657541175,-1.361394657541175,-0.7829201347177415,0.6253592437656639,-0.3283205510277691
54,-1.3544664404544517,-1.3544664404544517,-1.3544664404544517,-0.8120595042288444,0.7087698605581882,-0.12700805761044448
55,-1.347538223367728,-1.347538223367728,-1.347538223367728,-0.7360197337781609,0.971915236816923,0.11573424625759884
56,-1.3406100062810045,-1.3406100062810045,-1.3406100062810045,-0.5798595639930587,1.3513274766519,0.08695854823472615
57,-1.333681789194281,-1.333681789194281,-1.333681789194281,-0.48603196582700686,1.4826411873825136,0.46346270915438137
58,-1.3267535721075576,-1.3267535721075576,-1.3267535721075576,-0.45229906769069533,1.5355365504093654,0.6359515737535921
59,-1.319825355020834,-1.319825355020834,-1.319825355020834,-0.3062531481599534,1.5251430380949123,0.7348190603092484
60,-1.3128971379341103,-1.3128971379341103,-1.3128971379341103,-0.10453948524591598,1.2248689499468655,1.019853622656786
61,-1.3059689208473868,-1.3059689208473868,-1.3059689208473868,0.09297298412801977,1.3690102333702276,1.106078243433919
62,-1.2990407037606633,-1.2990407037606633,-1.2990407037606633,0.31846510499965197,1.2888657326502007,1.191246740383604
63,-1.29211248667394,-1.29211248667394,-1.29211248667394,0.47777928316820495,1.088073102192953,1.0790657653666849
64,-1.2851842695872162,-1.2851842695872162,-1.2851842695872162,0.6372862224724649,1.201980306402734,1.0492536871013063
65,-1.2782560525004927,-1.2782560525004927,-1.2782560525004927,0.6321968121063007,1.1285583104022237,0.6734507041002358
66,-1.2713278354137691,-1.2713278354137691,-1.2713278354137691,0.8205458949923341,1.047316277845222,0.9515346551192014
67,-1.2643996183270458,-1.2643996183270458,-1.2643996183270458,1.1111601037173362,1.0628171181796287,0.7603894565044785
68,-1.257471401240322,-1.257471401240322,-1.257471401240322,0.9215740018309218,1.0307411885880566,0.8144144385538954
69,-1.2505431841535986,-1.2505431841535986,-1.2505431841535986,0.9384064814833025,1.0480292487549838,0.9850575125783734
70,-1.243614967066875,-1.243614967066875,-1.243614967066875,0.7944918012117722,0.9140695192783593,0.8092482446197141
71,-1.2366867499801515,-1.2366867499801515,-1.2366867499801515,0.7686620708422865,0.970562381606389,0.7092617357984647
72,-1.2297585328934277,-1.2297585328934277,-1.2297585328934277,0.6003779711936434,0.948203022600665,0.7276345441443616
73,-1.2228303158067044,-1.2228303158067044,-1.2228303158067044,0.6176296467313074,0.6368717097732823,0.6883708970170475
74,-0.8694912443838038,-1.215902098719981,-1.215902098719981,0.43554128611422643,0.75691770129018,0.3425369498544798
75,-0.8625630272970803,-1.2089738816332571,-1.2089738816332571,0.5066502085526765,0.7028875165706012,0.557441570199447
76,-0.8556348102103569,-1.2020456645465336,-1.2020456645465336,0.5848063934785817,0.6376436304326623,0.4153114176043533
77,-0.8487065931236333,-1.19511744745981,-1.19511744745981,0.6507216547308646,0.7277580733704216,0.29701584347140486
