,x0_train,x1_train,x2_train,y0_train,y1_train,y2_train
0,-1.7285901631375227,-1.7285901631375227,-1.7285901631375227,-0.03204453226858739,0.43715549962856215,0.14722500126386248
1,-1.7216619460507994,-1.7216619460507994,-1.7216619460507994,-0.1059697620483589,0.28358632585209215,0.0136312965562791
2,-1.7147337289640758,-1.7147337289640758,-1.7147337289640758,-0.13381414070366618,0.006498513775036074,-0.37076867166650607
3,-1.707805511877352,-1.707805511877352,-1.707805511877352,-0.24678903021536377,0.14658306296674237,-0.6180011682751215
4,-1.7008772947906285,-1.7008772947906285,-1.7008772947906285,-0.21634237298478215,-0.13360378387233937,-0.7908843480959726
5,-1.693949077703905,-1.693949077703905,-1.693949077703905,-0.5357783915431632,-0.43976459585794153,-1.1479206631064731
6,-1.6870208606171817,-1.6870208606171817,-1.6870208606171817,-0.63769572993963,-0.43949412307107494,-1.4464682318253284
7,-1.680092643530458,-1.680092643530458,-1.680092643530458,-0.7226387134888236,-0.5957405161464586,-1.6000912087208692
8,-1.6731644264437344,-1.6731644264437344,-1.6731644264437344,-1.0673028284038706,-0.6762965351751151,-1.7413386470459415
9,-1.6662362093570109,-1.6662362093570109,-1.6662362093570109,-1.250691995059749,-0.9557309134379496,-1.4682189833627601
10,-1.6593079922702876,-1.6593079922702876,-1.6593079922702876,-1.3303373050095824,-1.2565881978476272,-1.3133367466652726
11,-1.6523797751835636,-1.6523797751835636,-1.6523797751835636,-1.4571090814795205,-1.1892270606542776,-1.082282030764758
12,-1.6454515580968403,-1.6454515580968403,-1.6454515580968403,-1.3865197048481879,-1.22168944809191,-0.9771654248853432
13,-1.6385233410101168,-1.6385233410101168,-1.6385233410101168,-1.377300028059988,-1.2942001012327586,-0.9058769690549344
14,-1.6315951239233932,-1.6315951239233932,-1.6315951239233932,-1.116615076833677,-1.2282798732398554,-0.8990090438329509
15,-1.6246669068366695,-1.6246669068366695,-1.6246669068366695,-1.3100899266343053,-1.21565631300508,-1.041362160062057
16,-1.6177386897499462,-1.6177386897499462,-1.6177386897499462,-1.0492172970540312,-1.077968661365073,-1.011560728426032
17,-1.6108104726632226,-1.6108104726632226,-1.6108104726632226,-1.1204341051914881,-1.0623692929638213,-1.0875326462696542
18,-1.603882255576499,-1.603882255576499,-1.603882255576499,-1.1480350879030263,-0.8334026517957706,-0.7954427494050333
19,-1.5969540384897754,-1.5969540384897754,-1.5969540384897754,-1.0600472427477825,-0.7227811384658519,-0.9803569529999293
20,-1.5900258214030518,-1.5900258214030518,-1.5900258214030518,-1.0643348358632982,-0.6364682118157017,-0.8662142753061511
21,-1.5830976043163285,-1.5830976043163285,-1.5830976043163285,-1.0400980564230478,-0.6948311431668133,-0.8919764556153653
22,-1.576169387229605,-1.576169387229605,-1.576169387229605,-1.0578705440772171,-0.7991643522953874,-1.0325168348858582
23,-1.5692411701428812,-1.5692411701428812,-1.5692411701428812,-1.0852779545452773,-0.6292530460247144,-0.5790330535319661
24,-1.5623129530561577,-1.5623129530561577,-1.5623129530561577,-0.9861823457790895,-0.6156277617685508,-0.8428654207344376
25,-1.5553847359694344,-1.5553847359694344,-1.5553847359694344,-1.1584528985995228,-0.7577692540771748,-0.8184289218301543
26,-1.5484565188827109,-1.5484565188827109,-1.5484565188827109,-0.9616423656894775,-0.7097267362836694,-0.937657053474283
27,-1.541528301795987,-1.541528301795987,-1.541528301795987,-1.117014773111972,-0.9482859492379628,-1.0084562755576418
28,-1.5346000847092636,-1.5346000847092636,-1.5346000847092636,-1.1896297032342238,-1.0072775262629918,-1.0076222485395854
29,-1.52767186762254,-1.52767186762254,-1.52767186762254,-1.2608786194193422,-0.9574915466774521,-1.219459790743445
30,-1.5207436505358167,-1.5207436505358167,-1.5207436505358167,-1.2746853809246614,-0.9826211845628048,-1.2707132871155455
31,-1.513815433449093,-1.513815433449093,-1.513815433449093,-1.2533739382600044,-1.1285674072032488,-1.253065344615053
32,-1.5068872163623694,-1.5068872163623694,-1.5068872163623694,-1.4919830694573895,-1.2670267120143577,-1.4327354083940835
33,-1.499958999275646,-1.499958999275646,-1.499958999275646,-1.147688864217104,-1.0159201690438386,-1.50344848381037
34,-1.4930307821889226,-1.4930307821889226,-1.4930307821889226,-1.3059539290324778,-1.1192841001034257,-1.3547874654790626
35,-1.4861025651021986,-1.4861025651021986,-1.4861025651021986,-1.4393785900983533,-1.2996301206044425,-1.2162668882685226
36,-1.4791743480154753,-1.4791743480154753,-1.4791743480154753,-1.2675525101407608,-1.0583576017229774,-1.074632511638229
37,-1.4722461309287518,-1.4722461309287518,-1.4722461309287518,-1.087346155067892,-1.0995895218709484,-1.0613087698994166
