,x0_test,x1_test,x2_test,y0_test,y1_test,y2_test
0,0.1766695357114505,1.1189070595058521,-0.820993724776739,-0.22011010315448148,-0.1733191343442413,1.9748310706182688
1,0.18359775279817397,1.1258352765925757,-0.8140655076900156,-0.31492813265246544,-0.10799869635491038,1.8999743533504063
2,0.19052596988489776,1.1327634936792994,-0.807137290603292,-0.022106826180820716,-0.4822897890078536,1.725337226691081
3,0.1974541869716212,1.1396917107660227,-0.8002090735165686,-0.3251761916283159,-0.504244730390691,1.7230129857782948
4,0.20438240405834468,1.1466199278527462,-0.7932808564298449,-0.1537039685888909,-0.7734475169891037,1.791556092245155
5,0.21131062114506846,1.1535481449394693,-0.7863526393431215,-0.44594579072732055,-0.8554258393173693,1.8527067464250968
6,0.2182388382317919,1.1604763620261929,-0.7794244222563979,-0.2461125327141723,-0.9978467848382078,1.846540837301961
7,0.22516705531851539,1.1674045791129166,-0.7724962051696744,-0.41899528410488723,-1.022990555825698,2.0420978027550922
8,0.23209527240523883,1.1743327961996401,-0.7655679880829508,-0.6308428595162634,-1.2008528147901327,1.9341247798736967
9,0.23902348949196262,1.1812610132863635,-0.7586397709962271,-0.7123415015845224,-1.0493099913169497,2.0176420917842477
10,0.2459517065786861,1.188189230373087,-0.7517115539095037,-1.0293890897269582,-0.9052018250865409,2.199657079106168
11,0.2528799236654095,1.1951174474598107,-0.7447833368227801,-0.8173360075912658,-0.9552818614360888,1.8597299851885825
12,0.259808140752133,1.2020456645465343,-0.7378551197360566,-1.0801621275901168,-0.7334657435586801,2.026466276849299
13,0.2667363578388568,1.2089738816332578,-0.730926902649333,-1.0341625023731682,-0.9223411870953816,1.9561919802737688
14,0.2736645749255802,1.2159020987199816,-0.7239986855626095,-0.939984008561385,-0.9276804344839921,1.8028543498048009
15,0.2805927920123037,1.2228303158067049,-0.7170704684758858,-0.9855007990378849,-0.9273525952446445,1.8229373120769559
16,0.28752100909902717,1.2297585328934284,-0.7101422513891624,-0.7060277515975395,-0.8761402067064145,1.7390199383891036
17,0.2944492261857509,1.236686749980152,-0.7032140343024388,-0.8286163191203687,-0.8770473072137158,1.6932530086216036
18,0.3013774432724744,1.2436149670668752,-0.6962858172157154,-0.7948373807329062,-0.8623321007655175,1.5179680584345336
19,0.3083056603591979,1.2505431841535988,-0.6893576001289917,-0.7610139596476916,-1.0615388749956116,1.5439473741556526
20,0.31523387744592135,1.257471401240323,-0.6824293830422683,-0.7663518344964653,-1.1454551430148456,1.3040754331983533
21,0.3221620945326451,1.2643996183270463,-0.6755011659555447,-0.9958114811259313,-0.8605173535015457,1.5305235297761455
22,0.3290903116193686,1.2713278354137698,-0.6685729488688213,-0.9041287385311925,-1.0098961378735554,1.1622767313452602
23,0.33601852870609206,1.2782560525004933,-0.6616447317820977,-0.9061587368552054,-1.0302794887349098,1.1145015543452763
24,0.3429467457928158,1.2851842695872167,-0.6547165146953743,-0.8125758868811284,-1.108696784954959,0.982436945972496
25,0.3498749628795393,1.2921124866739402,-0.6477882976086506,-0.8516042363267141,-0.9897493727776364,0.9390436034450176
26,0.35680317996626276,1.2990407037606637,-0.6408600805219272,-0.8484011394659725,-0.7815932084669135,0.7426993983138678
27,0.3637313970529862,1.3059689208473872,-0.6339318634352036,-0.7384043705020407,-0.8251425696013781,0.9655500185223679
28,0.37065961413971,1.3128971379341112,-0.6270036463484802,-0.7656249382871994,-0.9025376306150839,0.5849720878250617
