,x_test,y_test
0,-1.6800926435304577,-0.5066206731729925
1,-1.6731644264437342,-0.5917474138592927
2,-1.6662362093570107,-0.9245825107598431
3,-1.659307992270287,-1.1794557859174657
4,-1.6523797751835636,-1.4294275858727645
5,-1.64545155809684,-1.1280015118106683
6,-1.6385233410101163,-1.1158602113354992
7,-1.631595123923393,-1.025341395899672
8,-1.6246669068366695,-1.0081618215732473
9,-1.617738689749946,-0.9414016974964949
10,-1.6108104726632224,-0.7686020520975629
11,-1.6038822555764989,-0.8306789050996576
12,-1.5969540384897751,-0.6082654589705323
13,-1.5900258214030518,-0.7955448393929972
14,-1.583097604316328,-0.8008130163922796
15,-1.5761693872296048,-0.8378482046560212
16,-1.5692411701428812,-1.0137382942437965
17,-1.5623129530561575,-0.7499743804240127
18,-1.555384735969434,-0.9094063431644459
19,-1.5484565188827106,-0.918411898645259
20,-1.5415283017959869,-0.9479223450361485
21,-1.5346000847092636,-1.0444485734045394
22,-1.5276718676225398,-1.0582871982248108
23,-1.5207436505358163,-0.991549275952624
24,-1.513815433449093,-0.9581184980292371
25,-1.5068872163623692,-0.8480026306715284
26,-1.4999589992756457,-0.7510046554652314
27,-1.4930307821889224,-0.8579958666605816
28,-1.4861025651021986,-0.6525937282400592
29,-1.479174348015475,-0.8744833206178946
30,-1.4722461309287513,-0.8445064732127789
31,-1.465317913842028,-0.6543910260951161
32,-1.4583896967553045,-0.58533402331067
33,-1.451461479668581,-0.8019596337514009
34,-1.4445332625818574,-0.6659615223066706
35,-1.4376050454951337,-0.5822150757070921
36,-1.4306768284084102,-0.69285660184531
37,-1.4237486113216868,-0.5803090187096748
38,-1.416820394234963,-0.3524315006626645
39,-1.4098921771482398,-0.26543917446070775
40,-1.7285901631375225,0.5983273803238194
41,-1.7285901631375225,0.5983273803238194
42,-1.7078055118773519,0.31079569581876687
43,-1.7008772947906283,0.1757663699347028
44,-1.7008772947906283,0.1757663699347028
45,-1.6939490777039048,-0.07551651081519167
46,-1.6870208606171813,-0.30717784191887487
47,-1.3821793088013457,-0.36356839047196204
48,-1.3821793088013457,-0.36356839047196204
49,-1.3821793088013457,-0.36356839047196204
50,-1.3613946575411748,0.16508278438807844
51,-1.3613946575411748,0.16508278438807844
52,-1.3406100062810042,0.13242973441715852
53,-1.3267535721075574,0.2154119436362475
54,-1.3198253550208336,0.33181751460973796
55,-1.3059689208473866,0.4128474028857275
56,-1.3059689208473866,0.4128474028857275
57,-1.2921124866739397,0.22189682935465932
58,-1.2643996183270454,0.5477691470352343
59,-1.2643996183270454,0.5477691470352343
60,-1.2436149670668748,0.3266209187482041
61,-1.2366867499801513,0.29805398084446333
62,-1.2228303158067042,0.0655398634102149
63,-1.2159020987199807,0.3712241906235433
64,-1.2020456645465336,0.07865318695524752
65,-1.2020456645465336,0.07865318695524752
66,-1.1604763620261924,-0.93683572397302
67,-1.1604763620261924,-0.93683572397302
68,-1.1604763620261924,-0.93683572397302
69,-1.1535481449394687,-1.1155272905783105
70,-1.1258352765925748,-1.2404590835655942
71,-1.1119788424191275,-1.2694262520413573
72,-1.105050625332404,-1.1417688167872697
73,-1.0842659740722334,-1.3648685374212775
74,-1.0773377569855098,-1.1799775421517646
75,-1.0634813228120628,-1.1913773143941935
76,-1.0496248886386157,-1.0173515566942537
77,-1.0496248886386157,-1.0173515566942537
78,-1.0496248886386157,-1.0173515566942537
79,-1.028840237378445,-1.058793009896374
80,-1.028840237378445,-1.058793009896374
81,-1.0219120202917216,-1.0106190291076256
82,-1.014983803204998,-1.1269100021721352
83,-1.001127369031551,-0.8428141092630625
84,-0.9803427177713804,-0.8364942675313735
85,-0.9803427177713804,-0.8364942675313735
86,-0.9734145006846567,-0.8118176540858487
87,-0.9595580665112097,-0.589946610200487
88,-0.9457016323377626,-0.6382519154776558
89,-0.9318451981643154,-0.4874948247886388
