,x_train,y_train
0,-1.721661946050799,-0.6412323396856117
1,-1.7147337289640756,-0.48571674064600406
2,-1.7078055118773519,-0.912229597215862
3,-1.6870208606171813,-1.1715260400088654
4,-1.659307992270287,-2.1114153612120248
5,-1.6523797751835636,-2.1749079446629103
6,-1.64545155809684,-2.2196690197121898
7,-1.631595123923393,-2.101919937841135
8,-1.6246669068366695,-1.6776961232250007
9,-1.617738689749946,-1.6590699667140263
10,-1.6038822555764989,-1.2903239336417465
11,-1.5900258214030518,-1.108287225709645
12,-1.5761693872296048,-1.079563211086746
13,-1.5415283017959869,-0.7897448587829214
14,-1.5346000847092636,-0.37184725426210097
15,-1.5276718676225398,-0.16612344602291235
16,-1.5207436505358163,-0.4329220374338838
17,-1.4999589992756457,0.01185556408253384
18,-1.4930307821889224,0.16648565767897316
19,-1.4583896967553045,1.150084119344472
20,-1.451461479668581,1.1406893145427197
21,-1.4445332625818574,1.0554743611487452
22,-1.4306768284084102,0.8275918803767542
23,-1.4237486113216868,1.0233381781493793
24,-1.416820394234963,0.7257891207297568
25,-1.375251091714622,0.7049260255343783
26,-1.3683228746278986,0.551333751092102
27,-1.3613946575411748,0.7378822069299817
28,-1.3544664404544513,0.4921935381298145
29,-1.333681789194281,0.29277559129923447
30,-1.3267535721075574,0.1890682790821776
31,-1.3128971379341101,0.22939314275273714
32,-1.3059689208473866,0.14622858239394834
33,-1.299040703760663,0.3391650570524294
34,-1.2921124866739397,0.026846216862522837
35,-1.285184269587216,0.21613633174219693
36,-1.2782560525004925,0.14719683713936257
37,-1.2713278354137687,0.18962520774597796
38,-1.2643996183270454,0.2409958201683431
39,-1.2436149670668748,0.6524394178274053
40,-1.2297585328934275,0.957602814070081
41,-1.2159020987199807,1.01359585442985
42,-1.2089738816332571,0.9175186930133594
43,-1.2020456645465336,1.043359777007737
44,-1.1951174474598099,0.607415646086529
45,-1.1743327961996395,0.6910987604709244
46,-1.1604763620261924,0.6298359613181354
47,-1.1466199278527451,0.584974828070292
48,-1.1396917107660216,0.6917450330686135
49,-1.132763493679298,0.5259586464441245
50,-1.105050625332404,0.7104683980174591
51,-1.0981224082456804,0.7554503383457933
52,-1.0634813228120628,1.0863162121412377
53,-1.0219120202917216,0.8276397131376071
54,-1.014983803204998,0.7106431991869234
55,-1.0080555861182745,0.8027290664165627
56,-1.001127369031551,0.6001190520006966
57,-0.9941991519448273,0.3713369743505082
58,-0.9872709348581038,0.5808148929818454
59,-0.9803427177713804,0.5232470895089553
60,-0.9734145006846567,0.4681491113641135
61,-0.9526298494244861,0.42451249712928446
62,-0.9387734152510391,0.33802488523629287
63,-0.9318451981643154,0.342569379306222
64,-0.924916981077592,0.35464322523630837
65,-0.911060546904145,0.3756718539794219
66,-0.8972041127306979,0.33473245182577405
67,-0.8902758956439744,0.3378467269399475
68,-0.8625630272970802,0.8515622267926821
69,-0.8556348102103567,0.8293480709923375
70,-0.8487065931236331,0.8968323012817231
71,-0.834850158950186,1.0952870803839145
72,-0.8279219418634625,0.714069543262702
73,-0.8140655076900154,0.7091434725777986
74,-0.8071372906032919,0.59915672204886
75,-0.7863526393431213,0.5889478729240429
76,-0.7794244222563976,0.3231862780471154
77,-0.7655679880829506,0.3967433191931571
78,-0.758639770996227,0.3873807287146317
79,-0.7309269026493329,0.539481801650382
80,-0.7239986855626093,0.4786724400102945
81,-0.7101422513891622,0.6119219398305714
82,-0.6962858172157151,0.6522581274190316
83,-0.682429383042268,0.8815245332367972
84,-0.6685729488688211,0.8701639626360091
85,-0.6616447317820976,1.003181129085699
86,-0.640860080521927,0.7494778763526878
87,-0.6339318634352034,0.6917252908647689
88,-0.6270036463484798,0.5026359622170201
89,-0.6200754292617564,0.7046897988678024
90,-0.6131472121750328,0.3547108141251272
91,-0.6062189950883091,0.6194350272131182
92,-0.5992907780015857,0.5372339050146357
93,-0.5923625609148622,0.5820955245310839
94,-0.5715779096546915,0.4805208236267989
95,-0.5577214754812445,0.4404842356731469
96,-0.5507932583945209,0.5167260836086802
97,-0.5438650413077972,0.3843396469514052
98,-0.5369368242210737,0.5466519172525229
99,-0.5230803900476266,0.6572526555065014
100,-0.516152172960903,0.7793928931136327
101,-0.5092239558741797,0.8810688317632108
102,-0.502295738787456,0.629837677229061
103,-0.48843930461400903,0.9790344250176025
104,-0.4815110875272854,0.9440579709462958
105,-0.474582870440562,1.0418457747380865
106,-0.4676546533538384,0.9900942946359762
107,-0.460726436267115,0.9023849065469467
108,-0.45379821918039137,0.7365597116616998
109,-0.4399417850069444,0.8352956851769354
110,-0.4330135679202208,0.7928434276682038
111,-0.3983724824866029,0.6979815049433379
112,-0.3845160483131559,0.6807616973367671
113,-0.3637313970529853,0.48861209586299786
114,-0.35680317996626165,0.4957629780879869
115,-0.34294674579281464,0.4667803561125934
116,-0.32909031161936764,0.5006572188440537
117,-0.32216209453264405,0.31368220375298467
118,-0.30830566035919704,0.015305650071199967
119,-0.2875210090990264,-0.08522531329649605
120,-0.24595170657868518,-1.130940201897145
121,-0.23902348949196153,-1.3927792912339694
122,-0.22516705531851455,-2.061922286704056
123,-0.19052596988489692,-2.4999104483715624
124,-0.1697413186247263,-1.9162767405344614
125,-0.15588488445127904,-1.7444435982529354
126,-0.1281720161043848,-1.910649454563941
127,-0.10738736484421418,-1.8005185525698875
128,-0.1004591477574908,-1.966752225213712
129,-0.08660271358404381,-1.736501757453874
130,-0.07967449649732018,-1.6342329887748985
131,-0.07274627941059682,-1.4824573547747868
132,-0.06581806232387319,-1.784814416216197
133,-0.05888984523714957,-1.3910503567702555
134,-0.038105193976978945,-1.2439201524651142
135,-0.024248759803531944,-1.0794389544516239
136,-0.01732054271680832,-0.8038910808136752
137,-0.00346410854336132,-0.7978751962387387
138,0.003464108543362057,-0.4534279741442286
139,0.017320542716809058,-0.14463232985352542
140,0.02424875980353268,-0.08359479863945302
141,0.0311769768902563,0.03670407495855815
142,0.03810519397697968,0.40210215698621393
143,0.051961628150426924,0.5308883325434185
144,0.058889845237150545,0.7574136341525415
145,0.06581806232387392,1.0120164035879906
146,0.08660271358404455,0.8991298614638099
147,0.09353093067076818,0.5653942986421421
148,0.14895666736455665,0.50816171126978
149,0.15588488445128004,0.7654317080680209
150,0.16281310153800366,0.7350969812711616
151,0.16974131862472727,0.768330485250384
152,0.17666953571145066,0.7184205815361295
153,0.1905259698848979,0.8152315678312904
154,0.1974541869716213,0.7984630205767849
155,0.21131062114506852,0.7476423353208216
156,0.2182388382317919,0.4256549760258307
157,0.23209527240523914,0.45576521243028834
158,0.25980814075213315,0.423866101233082
159,0.2875210090990274,0.5012156424700556
160,0.3013774432724746,0.16741390321630542
161,0.32216209453264527,0.2792323577978082
162,0.32909031161936864,0.7412347686896281
163,0.3360185287060923,0.43807027199172566
164,0.3568031799662629,0.5085428879906235
165,0.37065961413971016,0.5428930154611941
166,0.3983724824866039,0.48605948757939865
167,0.40530069957332726,0.35586400407430024
168,0.4122289166600509,0.4170615247460953
169,0.4330135679202215,0.23548128694433185
170,0.43994178500694514,0.15030636046998178
171,0.45379821918039215,0.06827222416534856
172,0.4676546533538394,0.04864203679757084
173,0.47458287044056274,0.2596775576467122
174,0.4815110875272864,0.11122623772148572
175,0.4953675217007334,0.00313730574910856
176,0.502295738787457,0.1486852850038417
