,x_test,y_test
0,-1.2436149670668748,-0.4964483628108304
1,-1.2366867499801513,-0.2509276173042999
2,-1.2297585328934275,-0.39976963365498375
3,-1.2228303158067042,-0.34417208929456333
4,-1.2159020987199807,-0.29128424303931816
5,-1.2089738816332571,-0.5152674276973012
6,-1.2020456645465336,-0.3512832064683079
7,-1.1951174474598099,-0.17006243393292075
8,-1.1881892303730865,-0.19247153250677634
9,-1.181261013286363,-0.061418599695287
10,-1.1743327961996395,0.05274662442793432
11,-1.167404579112916,0.30712601389474925
12,-1.1604763620261924,0.2244945154180274
13,-1.1535481449394687,0.6974207744673744
14,-1.1466199278527451,0.7256820132605591
15,-1.1396917107660216,0.9811221553940257
16,-1.132763493679298,1.1420097390029007
17,-1.1258352765925748,1.0268440071158311
18,-1.118907059505851,1.0663313583523653
19,-1.1119788424191275,0.9678133670391744
20,-1.105050625332404,1.0909485558941292
21,-1.0981224082456804,0.9064760091081522
22,-1.0911941911589569,0.9515973419344838
23,-1.0842659740722334,0.9312639871456785
24,-1.0773377569855098,0.6419783573577865
25,-1.0704095398987863,0.43416755949513897
26,-1.0634813228120628,0.5437156350355298
27,-1.0565531057253392,0.6010587751133231
28,-1.0496248886386157,0.5625312840466523
29,-1.0426966715518922,0.6064955839861695
30,-1.0357684544651686,0.732102208524309
31,-1.028840237378445,0.6385624576572204
32,-1.0219120202917216,0.624121339852555
33,-1.014983803204998,0.522147651758907
34,-1.0080555861182745,0.6940664185061293
35,-1.001127369031551,0.5514475591139517
36,-0.9941991519448273,0.693700038461608
37,-0.9872709348581038,0.6245227130526446
38,-0.9803427177713804,0.6243093450784255
39,-0.9734145006846567,0.6824923791288192
40,-1.7285901631375225,-0.4145912648314055
41,-1.7147337289640756,-0.4813414764401264
42,-1.6939490777039048,-0.9035509419829485
43,-1.6939490777039048,-0.9035509419829485
44,-1.6939490777039048,-0.9035509419829485
45,-1.6939490777039048,-0.9035509419829485
46,-1.6870208606171813,-1.141306265663654
47,-1.6662362093570107,-2.1167370498538407
48,-1.659307992270287,-2.064956121300845
49,-1.6523797751835636,-1.9570570931624116
50,-1.6385233410101163,-1.6735836115203646
51,-1.631595123923393,-1.3676247132698942
52,-1.631595123923393,-1.3676247132698942
53,-1.6246669068366695,-1.3784200605947816
54,-1.6246669068366695,-1.3784200605947816
55,-1.6246669068366695,-1.3784200605947816
56,-1.617738689749946,-1.143591389830948
57,-1.617738689749946,-1.143591389830948
58,-1.6038822555764989,-0.9695991774530733
59,-1.5761693872296048,-0.27551566810501515
60,-1.5692411701428812,-0.013741034696709141
61,-1.5692411701428812,-0.013741034696709141
62,-1.5623129530561575,0.04728342635750958
63,-1.555384735969434,0.5015133258381304
64,-1.5346000847092636,1.1509145360644737
65,-1.5276718676225398,1.203573497291366
66,-1.5276718676225398,1.203573497291366
67,-1.5276718676225398,1.203573497291366
68,-1.5068872163623692,1.2203236806027387
69,-1.5068872163623692,1.2203236806027387
70,-1.4930307821889224,0.7812497190009341
71,-1.4722461309287513,0.4401100234819235
72,-1.4722461309287513,0.4401100234819235
73,-1.4722461309287513,0.4401100234819235
74,-1.4376050454951337,0.6704020581941891
75,-1.4306768284084102,0.7532038324976279
76,-1.4306768284084102,0.7532038324976279
77,-1.4098921771482398,0.6553669487070182
78,-1.3960357429747925,0.5987053115943739
79,-1.3891075258880692,0.568635700864803
80,-1.3821793088013457,0.6007749882663356
81,-1.375251091714622,0.658956314819442
