,x_test,y_test
0,-1.3544664404544513,-0.8441323357630349
1,-1.347538223367728,-0.7484751766282397
2,-1.3406100062810042,-0.6726903275175026
3,-1.333681789194281,-0.5063172001150567
4,-1.3267535721075574,-0.21278850204720373
5,-1.3198253550208336,-0.022454336126229088
6,-1.3128971379341101,0.20070362275382833
7,-1.3059689208473866,0.6683870808649008
8,-1.299040703760663,0.9883693648696279
9,-1.2921124866739397,1.1929952596662756
10,-1.285184269587216,1.1181470475698716
11,-1.2782560525004925,1.0677625805848185
12,-1.2713278354137687,1.133246915121743
13,-1.2643996183270454,1.1197819698628872
14,-1.2574714012403219,0.8184885058281521
15,-1.2505431841535983,0.77849857553324
16,-1.2436149670668748,0.5522353539812187
17,-1.2366867499801513,0.46325359241378766
18,-1.2297585328934275,0.16114351632824847
19,-1.2228303158067042,-0.29576647842526643
20,-1.2159020987199807,-0.7565337292915256
21,-1.2089738816332571,-1.2444604826647858
22,-1.2020456645465336,-1.409160365648185
23,-1.1951174474598099,-1.5487628649431715
24,-1.1881892303730865,-1.386688290577091
25,-1.181261013286363,-1.40208272287337
26,-1.1743327961996395,-1.4368035275356168
27,-1.167404579112916,-1.3251730394255468
28,-1.1604763620261924,-1.4692825668666936
29,-1.1535481449394687,-1.3111540995766786
30,-1.1466199278527451,-1.3743817980515867
31,-1.1396917107660216,-1.3052642035048223
32,-1.132763493679298,-1.2824452618385316
33,-1.1258352765925748,-1.1824500197372974
34,-1.118907059505851,-1.338447242814119
35,-1.1119788424191275,-1.2271792777774264
36,-1.105050625332404,-1.1762399788950115
37,-1.0981224082456804,-1.1291414488249953
38,-1.0911941911589569,-1.1166681051356655
39,-1.0842659740722334,-1.1398237301884073
40,-1.0773377569855098,-1.1764934523196025
41,-1.0704095398987863,-1.1300016433134406
42,-1.0634813228120628,-1.0948413474972687
43,-1.0565531057253392,-1.1007064776035957
44,-1.0496248886386157,-1.0292119002783588
45,-1.0426966715518922,-0.9969543457897195
46,-1.0357684544651686,-0.941674482742051
47,-1.028840237378445,-0.9645488265500437
48,-1.0219120202917216,-0.9692301833643568
49,-1.014983803204998,-0.8801588317291442
