,x_test,y_test
0,0.02424875980353268,0.9171390481553858
1,0.0311769768902563,0.8542163277124596
2,0.03810519397697968,0.6904072729553933
3,0.0450334110637033,0.6211482200061607
4,0.051961628150426924,0.5835654076811715
5,0.058889845237150545,0.3953772384092226
6,0.06581806232387392,0.1476635093401909
7,0.07274627941059755,-0.04936506900730624
8,0.07967449649732117,-0.2265608047363913
9,0.08660271358404455,-0.3569768854254889
10,0.09353093067076818,-0.531484742879925
11,0.10045914775749179,-0.6351245954032142
12,0.10738736484421517,-0.7266425185276919
13,0.1143155819309388,-0.7993454086558124
14,0.12124379901766241,-0.7726685224223628
15,0.1281720161043858,-0.7254329971487194
16,0.13510023319110942,-0.6891550381861374
17,0.14202845027783303,-0.5649616516562863
18,0.14895666736455665,-0.4782839680032887
19,0.15588488445128004,-0.2670445690768576
20,0.16281310153800366,-0.1856671315781875
21,0.16974131862472727,0.05830873865665663
22,0.17666953571145066,0.34125215765946115
23,0.18359775279817428,0.5907890787515082
24,0.1905259698848979,0.8903328750080186
25,0.1974541869716213,0.9942867846590037
26,0.2043824040583449,1.1375706044620792
27,0.21131062114506852,1.3699608155935483
28,0.2182388382317919,1.5372355688576222
29,0.22516705531851552,1.5761116023271766
30,0.23209527240523914,1.5455344236462176
31,0.23902348949196253,1.5594912021666179
32,0.24595170657868615,1.5254083190859336
33,0.2528799236654098,1.3986010608836517
34,0.25980814075213315,1.283764955546593
35,0.2667363578388568,1.1566681196462973
36,0.2736645749255804,0.9313829640087756
37,0.280592792012304,0.7469714207758593
38,0.2875210090990274,0.5176196196595896
39,0.29444922618575103,0.27100778045846297
40,0.3013774432724746,0.007349758219878702
41,0.30830566035919804,-0.23889353988335477
42,0.31523387744592163,-0.4735561789512995
43,0.32216209453264527,-0.4416709234083353
44,0.32909031161936864,-0.561469178231241
45,0.3360185287060923,-0.6808022413788674
46,0.34294674579281587,-0.6256889763263842
47,0.3498749628795393,-0.6144027227225617
48,0.3568031799662629,-0.4950042818174533
49,0.3637313970529865,-0.5024839738695269
