,x_test,y_test
0,-0.516152172960903,0.3767330980388005
1,-0.5092239558741797,0.15130920698934608
2,-0.502295738787456,0.4682283454375459
3,-0.4953675217007324,0.11632966492624766
4,-0.48843930461400903,0.26426930143585364
5,-0.4815110875272854,0.804132323997697
6,-0.474582870440562,0.6605359212629394
7,-0.4676546533538384,0.5963678498059469
8,-0.460726436267115,0.9029219506998477
9,-0.45379821918039137,1.1479726215824657
10,-0.4468700020936678,1.2807559034922587
11,-0.4399417850069444,1.4544860860485689
12,-0.4330135679202208,1.2493069112950346
13,-0.42608535083349713,1.4194797389709286
14,-0.41915713374677377,1.7623015577856542
15,-0.4122289166600501,1.4306212252063994
16,-0.40530069957332654,1.4910166938833362
17,-0.3983724824866029,1.4471579290882617
18,-0.39144426539987953,1.6501304884879535
19,-0.3845160483131559,1.5141780030084329
20,-0.3775878312264323,1.489432004000538
21,-0.3706596141397089,1.333850452358187
22,-0.3637313970529853,1.2743767610747363
23,-0.35680317996626165,1.1380659289251638
24,-0.3498749628795383,0.8741169180151187
25,-0.34294674579281464,0.9741695968774414
26,-0.33601852870609106,0.7537658543462914
27,-0.32909031161936764,0.7879408718362653
28,-0.32216209453264405,0.4842932747294083
29,-0.3152338774459204,0.29448047849019177
30,-0.30830566035919704,0.3166123174953568
31,-0.3013774432724734,0.2766679476093524
32,-0.2944492261857498,0.24920137617263924
33,-0.2875210090990264,0.1680400622047702
34,-0.280592792012303,0.15737103127781016
35,-0.27366457492557944,0.48984956623233494
36,-0.2667363578388558,0.3247737426274966
37,-0.25980814075213216,0.5102353351279958
38,-0.2528799236654088,0.34897793468948035
39,-0.24595170657868518,0.6207258277028971
40,-0.23902348949196153,0.8645163781316682
41,-0.23209527240523817,0.7558667909947524
42,-0.22516705531851455,1.0014835205849044
43,-0.2182388382317909,0.9723640550735371
44,-0.21131062114506755,1.0638185847713588
45,-0.20438240405834393,1.1955937771670464
46,-0.1974541869716203,0.9583962359018393
47,-0.19052596988489692,1.0765786269520021
48,-0.1835977527981733,1.0933188935598774
49,-0.17666953571144967,0.939424507624224
