,x_train,y_train
0,-1.7285901631375225,0.01870764658398919
1,-1.721661946050799,-0.017767348130910552
2,-1.7147337289640756,0.08478592041025101
3,-1.7078055118773519,0.2606371894235447
4,-1.7008772947906283,0.45016547041839794
5,-1.6939490777039048,0.8039200816304776
6,-1.6870208606171813,1.096190202917077
7,-1.6800926435304577,1.4162325040267263
8,-1.6731644264437342,1.679618185986323
9,-1.6662362093570107,1.9785104597302685
10,-1.659307992270287,2.1186526843656437
11,-1.6523797751835636,2.2926652749726224
12,-1.64545155809684,2.3599950094558246
13,-1.6385233410101163,2.3570373762518355
14,-1.631595123923393,2.4756193985381505
15,-1.6246669068366695,2.4392441277570587
16,-1.617738689749946,2.2693603291255706
17,-1.6108104726632224,2.2322708672247016
18,-1.6038822555764989,2.0401526878306506
19,-1.5969540384897751,1.9769786921012
20,-1.5900258214030518,1.7091938460369127
21,-1.583097604316328,1.5911197333936875
22,-1.5761693872296048,1.4270030986124256
23,-1.5692411701428812,1.2057354746346007
24,-1.5623129530561575,1.0279283253267906
25,-1.555384735969434,0.6752646021857361
26,-1.5484565188827106,0.5191285976351138
27,-1.5415283017959869,0.3514114717548038
28,-1.5346000847092636,0.10652865573013638
29,-1.5276718676225398,0.040206668987091694
30,-1.5207436505358163,-0.11589429371887595
31,-1.513815433449093,-0.48808825597704336
32,-1.5068872163623692,-0.5564923852457875
33,-1.4999589992756457,-0.6335032346415936
34,-1.4930307821889224,-0.7152940640241443
35,-1.4861025651021986,-0.8598854908666972
36,-1.479174348015475,-0.7606439808605479
37,-1.4722461309287513,-0.8362324956344989
38,-1.465317913842028,-0.7081981252505564
39,-1.4583896967553045,-0.6623906130075878
40,-1.451461479668581,-0.408626356969285
41,-1.4445332625818574,-0.31789958264568696
42,-1.4376050454951337,-0.29416412897547783
43,-1.4306768284084102,-0.1536238735879773
44,-1.4237486113216868,0.0027994639775551235
45,-1.416820394234963,0.07422036262581858
46,-1.4098921771482398,-0.016212147769391692
47,-1.4029639600615162,0.25308215289133107
48,-1.3960357429747925,0.07031871869574337
49,-1.3891075258880692,0.21514296026901897
50,-1.3821793088013457,0.08316074678130213
51,-1.375251091714622,0.11919297175101809
52,-1.3683228746278986,-0.07474294938543159
53,-1.3613946575411748,-0.14292324290830136
54,-1.3544664404544513,-0.37764096072594433
55,-1.347538223367728,-0.619769632020715
56,-1.3406100062810042,-0.7499904335915597
57,-1.333681789194281,-0.9032244038649063
58,-1.3267535721075574,-1.1902045112350241
59,-1.3198253550208336,-1.2861825456525746
60,-1.3128971379341101,-1.4547298257635173
61,-1.3059689208473866,-1.604722682408612
62,-1.299040703760663,-1.703244332360292
