,x_train,y_train
0,-1.7285901631375225,-0.6933295604512801
1,-1.721661946050799,-0.560561951124529
2,-1.7147337289640756,-0.41265681555621253
3,-1.7078055118773519,-0.33401379599859604
4,-1.7008772947906283,-0.4685852570777874
5,-1.6939490777039048,-0.3619767836823226
6,-1.6870208606171813,-0.37005295160083806
7,-1.6800926435304577,-0.2829715328973942
8,-1.6731644264437342,-0.3877813500463494
9,-1.6662362093570107,-0.2630789394020737
10,-1.659307992270287,-0.2652934340050096
11,-1.6523797751835636,-0.30309318192822216
12,-1.64545155809684,-0.2116457944211599
13,-1.6385233410101163,-0.4111268089752408
14,-1.631595123923393,-0.4568540130514583
15,-1.6246669068366695,-0.22326448956027517
16,-1.617738689749946,-0.4521574263329705
17,-1.6108104726632224,-0.5176633272224803
18,-1.6038822555764989,-0.4864619532472659
19,-1.5969540384897751,-0.4962048614630228
20,-1.5900258214030518,-0.472648291023112
21,-1.583097604316328,-0.48120781121281375
22,-1.5761693872296048,-0.8426403314137734
23,-1.5692411701428812,-0.6143287862989247
24,-1.5623129530561575,-0.7219297448144444
25,-1.555384735969434,-0.4108298779032491
26,-1.5484565188827106,-0.5238170236513847
27,-1.5415283017959869,-0.556821896845815
28,-1.5346000847092636,-0.503001614629669
29,-1.5276718676225398,-0.6272584341103075
30,-1.5207436505358163,-0.35352866167556185
31,-1.513815433449093,-0.4562032955031279
32,-1.5068872163623692,-0.4769753375911149
33,-1.4999589992756457,-0.27584052408726584
34,-1.4930307821889224,0.21740374075944197
35,-1.4861025651021986,-0.11994791187861764
36,-1.479174348015475,0.030034248299937165
37,-1.4722461309287513,-0.0604267091437937
38,-1.465317913842028,0.04579967076295891
39,-1.4583896967553045,0.1920093248013047
40,-1.451461479668581,0.40960059405234
41,-1.4445332625818574,0.3476497291215012
42,-1.4376050454951337,0.4432893878673429
43,-1.4306768284084102,0.36754066338230645
44,-1.4237486113216868,0.44073986823808586
45,-1.416820394234963,0.41483504135987137
46,-1.4098921771482398,0.48878257659172036
47,-1.4029639600615162,0.4928094964910268
48,-1.3960357429747925,0.42413140707557767
49,-1.3891075258880692,0.46721158004477453
50,-1.3821793088013457,0.7407095347653821
51,-1.375251091714622,0.43605660690581655
52,-1.3683228746278986,0.5020486887266032
53,-1.3613946575411748,0.5802855600020365
54,-1.3544664404544513,0.5108428329091926
